quaternionTimestamp,quaternionX,quaternionY,quaternionZ,quaternionW,magneticFieldTimestamp,magneticFieldX,magneticFieldY,magneticFieldZ,accelerationTimestamp,accelerationX,accelerationY,accelerationZ,angularSpeedTimestamp,angularSpeedX,angularSpeedY,angularSpeedZ,insTimeStamp,insStatus,yaw,pitch,roll,latitude,longitude,altitude,nedVelX,nedVelY,nedVelZ
102201133,-0.0076627722,-0.010545834,0.172641277,0.984898508,102201133,0.241485283,-0.0300283991,0.320342571,102201133,-0.193906605,0.200638369,-9.56928253,102201133,-0.000329016009,-0.00266313739,-0.00049143564,102201133,10368,19.8942871,-1.03867626,-1.0736984,0,0,0,0,0,0
102253611,-0.00764925219,-0.0105694616,0.172659039,0.984895289,102253611,0.241496041,-0.0300253257,0.321723133,102253611,-0.155761659,0.178890705,-9.63297272,102253611,0.00379995094,0.000724601559,-0.000474738888,102253611,10368,19.8963718,-1.04159164,-1.07265925,0,0,0,0,0,0
102306003,-0.00769039849,-0.0105752228,0.172674581,0.98489219,102306003,0.244029045,-0.0324540623,0.323182672,102306003,-0.17018047,0.198757917,-9.54363823,102306003,-0.0110195931,0.000138533069,-0.000658315606,102306003,51328,19.8982315,-1.04141009,-1.07743478,0,0,0,0,0,0
102358631,-0.00769629423,-0.0106140422,0.172659799,0.984894276,102358631,0.245249122,-0.0324110836,0.323235691,102358631,-0.190036237,0.200455859,-9.45691872,102358631,0.000837383093,-0.00237771263,-0.000808813144,102358631,30848,19.896574,-1.04569089,-1.07885408,0,0,0,0,0,0
102411126,-0.00766822277,-0.0105837807,0.172666237,0.98489368,102411126,0.243988156,-0.0311951935,0.323196352,102411126,-0.135535598,0.127733678,-9.69775677,102411126,0.0112793278,0.00461625401,0.000225914177,102411126,12416,19.8972492,-1.04282415,-1.0750922,0,0,0,0,0,0
102463345,-0.00768114254,-0.0105926385,0.17267786,0.984891474,102463345,0.242810741,-0.0324986875,0.323133647,102463345,-0.194085866,0.17858547,-9.62361908,102463345,-0.00309628551,0.00261022896,-0.00068266131,102463345,12416,19.8986282,-1.04355538,-1.07673848,0,0,0,0,0,0
102516101,-0.00766355172,-0.0105884718,0.172669038,0.984893203,102516101,0.241518885,-0.0300202388,0.324486703,102516101,-0.15369001,0.0935422555,-9.63654327,102516101,0.00446924847,0.00116501772,0.000369379763,102516101,59520,19.8975792,-1.04344308,-1.07466078,0,0,0,0,0,0
102568684,-0.00766854873,-0.0105937058,0.172652379,0.984896004,102568684,0.241591051,-0.0325422175,0.323082119,102568684,-0.203603625,0.225913018,-9.66493511,102568684,0.0151965562,0.000137511641,-0.00237496034,102568684,6272,19.8956528,-1.04395294,-1.07531106,0,0,0,0,0,0
102621043,-0.00767828384,-0.01059053,0.172643289,0.984897554,102621043,0.241497159,-0.0300263725,0.321725428,102621043,-0.166451663,0.113483012,-9.61810493,102621043,-0.00698130252,0.000256650848,-0.000233800616,102621043,10368,19.8946018,-1.04341173,-1.07633746,0,0,0,0,0,0
102673520,-0.0076868413,-0.0105816005,0.172651961,0.984896123,102673520,0.241591051,-0.0325422138,0.32308206,102673520,-0.197402477,0.219200045,-9.54862022,102673520,-0.00125436066,-0.00286969123,-0.000197398942,102673520,10368,19.8956032,-1.04222524,-1.07713556,0,0,0,0,0,0
102726191,-0.00767503679,-0.0105937514,0.172644719,0.984897316,102726191,0.241560727,-0.0312801562,0.324475139,102726191,-0.163682669,0.203949481,-9.64608192,102726191,0.00739219226,0.00319916662,-0.00119293202,102726191,51328,19.8947659,-1.04383826,-1.07603621,0,0,0,0,0,0
102778548,-0.00769192027,-0.0105816536,0.172634989,0.984898984,102778548,0.243905887,-0.0286768042,0.323221177,102778548,-0.152059034,0.164369091,-9.60614777,102778548,-0.00716374815,0.000304370769,-0.00237849355,102778548,30848,19.8936367,-1.04214907,-1.07769203,0,0,0,0,0,0
102831123,-0.00775115658,-0.0106361136,0.17264165,0.984896779,102831123,0.241549522,-0.0312827565,0.3230941,102831123,-0.181506604,0.180949271,-9.42292595,102831123,-0.0156327039,-0.00181403302,-0.00117707439,102831123,12416,19.8945484,-1.0471158,-1.08546555,0,0,0,0,0,0
102883602,-0.00774841476,-0.0106781181,0.172636434,0.984897316,102883602,0.244030103,-0.0324551165,0.323184848,102883602,-0.181895286,0.115542106,-9.66644478,102883602,0.013092503,-0.00158620218,-0.00182577246,102883602,12416,19.8939991,-1.05191696,-1.08598268,0,0,0,0,0,0
102936045,-0.00778816035,-0.0106670717,0.172630534,0.98489809,102936045,0.236597076,-0.0302066542,0.318758219,102936045,-0.170918286,0.204381108,-9.56796265,102936045,-0.00811208691,-0.00280776923,-0.00144582987,102936045,59520,19.8933392,-1.04988992,-1.09024441,0,0,0,0,0,0
102988794,-0.00788421649,-0.010707221,0.172635794,0.984896064,102988794,0.241612032,-0.0325359702,0.32584247,102988794,-0.18891564,0.299646795,-9.42381287,102988794,0.0459650569,0.0182559621,0.000360873062,102988794,6272,19.894104,-1.05251408,-1.10188913,0,0,0,0,0,0
103040960,-0.00787200034,-0.0107760802,0.172664851,0.984890282,103040960,0.241528481,-0.0312889703,0.32033357,103040960,-0.167153314,0.170831263,-9.37211609,103040960,-0.00509455334,0.00535449013,0.000353316311,103040960,39040,19.8975773,-1.06049526,-1.10190618,0,0,0,0,0,0
103093473,-0.00786403473,-0.0107598985,0.172661901,0.984890997,103093473,0.242926419,-0.0350088365,0.327251762,103093473,-0.160272032,0.145327359,-9.61480618,103093473,-0.0110853054,-0.00419466617,-0.000344421715,103093473,10368,19.8972015,-1.0588299,-1.10068297,0,0,0,0,0,0
103145873,-0.00783417281,-0.010733163,0.17268008,0.984888375,103145873,0.241446093,-0.0287705734,0.320358276,103145873,-0.179833025,0.227431178,-9.62300682,103145873,0.00308127981,0.000676439377,-0.00152733829,103145873,51328,19.8992481,-1.05638337,-1.09680152,0,0,0,0,0,0
103198301,-0.00779037876,-0.0107040713,0.172670722,0.98489064,103198301,0.243907034,-0.0286777746,0.323222548,103198301,-0.154007956,0.151936769,-9.66191864,103198301,0.00461468939,0.00325695891,-0.000301345717,103198301,30848,19.8980713,-1.05397737,-1.09127116,0,0,0,0,0,0
103250780,-0.00779887987,-0.0107030962,0.172690511,0.984887123,103250780,0.245168224,-0.0298937,0.323262125,103250780,-0.165448651,0.168310016,-9.60856247,103250780,-0.00730547495,0.000121942605,2.30995938e-05,103250780,12416,19.9003811,-1.05367708,-1.09223258,0,0,0,0,0,0
103303164,-0.00777133647,-0.0107204877,0.172681183,0.984888792,103303164,0.241479531,-0.0287622456,0.324500859,103303164,-0.203253612,0.183387816,-9.59416103,103303164,0.00582759408,-0.00297749881,-0.00203147577,103303164,12416,19.899292,-1.05619574,-1.08945811,0,0,0,0,0,0
103355817,-0.00777251227,-0.010684316,0.172690824,0.984887481,103355817,0.242678121,-0.0287253466,0.321792305,103355817,-0.143165886,0.14415586,-9.65951347,103355817,0.00174193899,0.00260164519,-0.000565446913,103355817,59520,19.900362,-1.0520792,-1.08888412,0,0,0,0,0,0
103408260,-0.00779026886,-0.010708184,0.172676966,0.984889567,103408260,0.243961379,-0.0299356095,0.324593633,103408260,-0.179800123,0.217519343,-9.56023407,103408260,-0.00513986638,0.0013438582,-0.0019682264,103408260,6272,19.8988018,-1.0544368,-1.09134674,0,0,0,0,0,0
103460852,-0.00777998194,-0.0107285297,0.172678843,0.98488909,103460852,0.242762193,-0.0312448423,0.321769714,103460852,-0.155990884,0.166113377,-9.5868578,103460852,0.00634406321,-0.00263402937,0.000107254367,103460852,24704,19.8990421,-1.05693483,-1.09059107,0,0,0,0,0,0
103513157,-0.00777728623,-0.010711371,0.172679678,0.98488915,103513157,0.242731735,-0.0299827475,0.323162556,103513157,-0.155577868,0.174403638,-9.67474079,103513157,4.31458466e-06,0.000555061037,-0.00130237546,103513157,24704,19.8991089,-1.05505061,-1.08994746,0,0,0,0,0,0
103565749,-0.00780092925,-0.0106939925,0.172694921,0.984886408,103565749,0.245055914,-0.0273859985,0.319148093,103565749,-0.198127478,0.187836736,-9.44025421,103565749,-0.0154987443,-0.000716317911,-0.000613379292,103565749,59520,19.9008827,-1.05260408,-1.09228826,0,0,0,0,0,0
103618679,-0.00773744239,-0.0106623992,0.172690466,0.984888077,103618679,0.242752939,-0.0299761295,0.325923175,103618679,-0.172844648,0.195956737,-9.52140427,103618679,0.00834163371,-0.000475598208,-0.000330861192,103618679,8320,19.9002514,-1.05030048,-1.0844903,0,0,0,0,0,0
103670854,-0.00772096822,-0.0106307091,0.172709405,0.984885216,103670854,0.243951023,-0.0299387518,0.323213607,103670854,-0.189906031,0.168880284,-9.58300018,103670854,-0.000451767817,0.00413712114,-0.00118115125,103670854,8320,19.9023952,-1.04702914,-1.08202255,0,0,0,0,0,0
103723245,-0.00773082534,-0.0106497621,0.172730446,0.984881222,103723245,0.239133567,-0.0326379165,0.32022202,103723245,-0.166989133,0.151167184,-9.5939579,103723245,-0.00552578643,-0.00210458739,-0.000334016513,103723245,8320,19.9048786,-1.04896104,-1.08353543,0,0,0,0,0,0
103775925,-0.00772371795,-0.0106415963,0.172728539,0.984881699,103775925,0.242794141,-0.031235557,0.325910866,103775925,-0.173311219,0.185330778,-9.61238289,103775925,0.00746038835,-0.000773277716,-0.000417988747,103775925,39040,19.9046383,-1.04818237,-1.08256912,0,0,0,0,0,0
103828361,-0.00771465944,-0.0106308451,0.172754571,0.984877348,103828361,0.2404273,-0.0338446759,0.324403584,103828361,-0.150257558,0.158667237,-9.63253593,103828361,-0.00310304738,0.00415264722,0.000164074823,103828361,16512,19.9076443,-1.04711986,-1.08136106,0,0,0,0,0,0
103880779,-0.00772102224,-0.0106471851,0.172746703,0.98487854,103880779,0.242742896,-0.0299797244,0.324543595,103880779,-0.183368057,0.18310304,-9.52566147,103880779,-0.00493006874,-0.00246556569,-0.000500150025,103880779,24704,19.9067574,-1.04884672,-1.08239496,0,0,0,0,0,0
103933327,-0.00771020073,-0.0106500182,0.172740623,0.984879613,103933327,0.240323424,-0.031332396,0.321667284,103933327,-0.193516493,0.152726367,-9.58385468,103933327,0.00652057584,0.00103904447,0.000949926674,103933327,24704,19.9060459,-1.04938745,-1.08122313,0,0,0,0,0,0
103985632,-0.00771269156,-0.010636854,0.172748297,0.984878421,103985632,0.242846161,-0.0337647609,0.321746886,103985632,-0.180483907,0.18243441,-9.63951683,103985632,-0.00270423014,0.00280894036,0.000803411473,103985632,59520,19.9069195,-1.04784381,-1.08125138,0,0,0,0,0,0
104038268,-0.00772037543,-0.0106395427,0.172774315,0.984873772,104038268,0.243973851,-0.0299335942,0.325976282,104038268,-0.146135062,0.194829762,-9.53416824,104038268,-0.000789432786,-0.00260133296,-0.000983523671,104038268,8320,19.909956,-1.04796648,-1.08219981,0,0,0,0,0,0
104090937,-0.00771604013,-0.010651188,0.17275168,0.984877646,104090937,0.243993625,-0.0311991889,0.323202938,104090937,-0.191627413,0.211260095,-9.60103798,104090937,0.0060072979,0.000773286913,-0.00209846091,104090937,8320,19.9073372,-1.04939163,-1.08191717,0,0,0,0,0,0
104143380,-0.00771710277,-0.0106471619,0.172737658,0.984880149,104143380,0.240106061,-0.0250386596,0.320347816,104143380,-0.170709625,0.138215601,-9.63787746,104143380,-0.0115668597,0.00410939194,-0.000824162737,104143380,8320,19.9057007,-1.04893148,-1.08194244,0,0,0,0,0,0
104195835,-0.00773011381,-0.0106717562,0.172749594,0.984877706,104195835,0.242711291,-0.0299894679,0.320402771,104195835,-0.191762865,0.176527977,-9.51646137,104195835,-0.00224265968,-0.00429463899,-0.00180673692,104195835,39040,19.9071388,-1.05143654,-1.08391142,0,0,0,0,0,0
104248453,-0.00769550912,-0.0106531354,0.172767356,0.984875023,104248453,0.245297179,-0.0336751565,0.323231995,104248453,-0.163762689,0.169038594,-9.56520844,104248453,0.00622556079,0.00113504077,-0.00145179918,104248453,16512,19.9091454,-1.05000103,-1.07965493,0,0,0,0,0,0
104300766,-0.00773126911,-0.0106734429,0.17276898,0.984874249,104300766,0.243973434,-0.0312058907,0.320443481,104300766,-0.216717035,0.188295081,-9.51409149,104300766,-0.00325498218,0.00254551624,-0.00101610366,104300766,36992,19.9093971,-1.05158269,-1.08409631,0,0,0,0,0,0
104353306,-0.00772149395,-0.0106760217,0.172763646,0.984875202,104353306,0.245153353,-0.0286315251,0.32604143,104353306,-0.16187726,0.173982069,-9.52677727,104353306,0.00427142344,-0.00347657502,-0.000734804664,104353306,24704,19.9087715,-1.05207324,-1.08303821,0,0,0,0,0,0
104405801,-0.00772866094,-0.0106635904,0.172797948,0.984869301,104405801,0.241566062,-0.03128374,0.324482113,104405801,-0.222920805,0.191061467,-9.57622528,104405801,0.000913476339,0.000613660901,3.00882384e-05,104405801,59520,19.9127522,-1.05049038,-1.08363736,0,0,0,0,0,0
104458194,-0.00774386479,-0.0106775817,0.172807559,0.984867275,104458194,0.245172709,-0.0298967268,0.323267609,104458194,-0.167763367,0.212663054,-9.59313393,104458194,-0.00525945146,0.000319634215,-0.00122332713,104458194,8320,19.913908,-1.05175757,-1.08564138,0,0,0,0,0,0
104510846,-0.00772866886,-0.0106813619,0.172832325,0.984863043,104510846,0.243983075,-0.0312023088,0.321822673,104510846,-0.154002681,0.145167738,-9.59839249,104510846,0.00270301593,-0.00473837648,0.000231142621,104510846,8320,19.9167767,-1.05245841,-1.08402753,0,0,0,0,0,0
104563152,-0.00773791689,-0.0106761632,0.172878429,0.984854937,104563152,0.241647288,-0.0338020176,0.324455589,104563152,-0.19779931,0.176401556,-9.56397057,104563152,0.00128989387,0.00150822476,-0.000417178962,104563152,8320,19.9221439,-1.05163729,-1.08501756,0,0,0,0,0,0
104615716,-0.00776133081,-0.0106874993,0.172885522,0.984853387,104615716,0.242834777,-0.0337673165,0.320365548,104615716,-0.223163396,0.164493322,-9.52607918,104615716,-0.00830258057,-0.00260762637,-0.000510407612,104615716,39040,19.9230118,-1.05244493,-1.08789301,0,0,0,0,0,0
104668683,-0.00775288651,-0.0107063502,0.172907755,0.984849334,104668683,0.241534263,-0.0300202183,0.325872928,104668683,-0.145557612,0.19489634,-9.58153915,104668683,0.00200368743,-0.00375827588,0.000361348968,104668683,16512,19.9256134,-1.05471516,-1.08733785,0,0,0,0,0,0
104720936,-0.00775060942,-0.0106783332,0.1729085,0.984849513,104720936,0.24162595,-0.0338077806,0.321694613,104720936,-0.0930852741,0.101115525,-9.53709793,104720936,-0.00249025668,0.000131455483,0.00189990364,104720936,36992,19.9256573,-1.05159748,-1.08652556,0,0,0,0,0,0
104773423,-0.00778206671,-0.0106882257,0.172931939,0.984845102,104773423,0.24523364,-0.0311485175,0.326014161,104773423,-0.196981624,0.158350468,-9.6231823,104773423,-0.00157419429,-0.000218079775,-0.00102189882,104773423,30848,19.9284325,-1.05206442,-1.0902977,0,0,0,0,0,0
104826145,-0.00776918372,-0.0106991818,0.172971517,0.984838128,104826145,0.245222613,-0.0311515555,0.324633241,104826145,-0.192366213,0.166468352,-9.57659245,104826145,0.0024304816,-0.00187267037,-0.000191804487,104826145,45184,19.9330387,-1.05351269,-1.08910322,0,0,0,0,0,0
104878625,-0.00776855834,-0.0106967771,0.172985077,0.984835744,104878625,0.245305464,-0.0336704664,0.324609131,104878625,-0.196771815,0.165997073,-9.62315369,104878625,-0.00156780938,0.00181734783,-0.00160845043,104878625,4224,19.9346142,-1.05323875,-1.08899951,0,0,0,0,0,0
104931112,-0.00779479835,-0.0107293474,0.173024654,0.984828234,104931112,0.242833585,-0.0337663032,0.320364058,104931112,-0.188613802,0.177919328,-9.61044788,104931112,-0.00539242243,-0.00260451995,-0.00130192004,104931112,6272,19.9392929,-1.05635011,-1.09265065,0,0,0,0,0,0
104983565,-0.00778599409,-0.0107177738,0.173019305,0.984829366,104983565,0.241521433,-0.0300217625,0.324489772,104983565,-0.14350158,0.127587289,-9.64360237,104983565,0.00662862416,0.00186068611,-0.000934208743,104983565,6272,19.9386444,-1.05522442,-1.09142137,0,0,0,0,0,0
105035965,-0.00776655972,-0.0107025271,0.173059255,0.98482269,105035965,0.240362734,-0.0325898938,0.321652174,105035965,-0.122420423,0.172900587,-9.652771,105035965,0.00167901209,0.00484087504,0.000501101837,105035965,32896,19.9432507,-1.05384517,-1.08896732,0,0,0,0,0,0
105088270,-0.00781032816,-0.0107175699,0.173098236,0.984815359,105088270,0.244001299,-0.0311940182,0.324579239,105088270,-0.152612358,0.187117726,-9.5807476,105088270,-0.00673686014,-0.00329543604,-0.00143045746,105088270,20608,19.947855,-1.05463111,-1.09424853,0,0,0,0,0,0
105141112,-0.00780064147,-0.0107297525,0.173157036,0.984804869,105141112,0.241517857,-0.0312924981,0.318953216,105141112,-0.240603209,0.2270239,-9.61661816,105141112,0.0045752069,-8.21729191e-05,0.000529247802,105141112,30848,19.9547043,-1.05613279,-1.09346044,0,0,0,0,0,0
105193680,-0.00783120468,-0.0107365903,0.173171446,0.984802067,105193680,0.245314419,-0.0336658843,0.325987041,105193680,-0.156636864,0.185594857,-9.65607357,105193680,-0.0019568149,0.002433785,-0.00194341782,105193680,30848,19.9564209,-1.05628181,-1.09706163,0,0,0,0,0,0
105245889,-0.00783385895,-0.0107457712,0.173184335,0.984799683,105245889,0.242762059,-0.0299719945,0.327301264,105245889,-0.182151228,0.181220829,-9.55877113,105245889,-0.00301817618,-0.00139997294,-0.000813492108,105245889,45184,19.9579372,-1.05725074,-1.09755754,0,0,0,0,0,0
105298445,-0.00782842096,-0.0107433638,0.173183993,0.984799802,105298445,0.241645202,-0.0338000394,0.324452549,105298445,-0.174945638,0.178177699,-9.58647919,105298445,0.00448276522,-0.00138691941,-0.00136936689,105298445,4224,19.9578876,-1.05708754,-1.09689558,0,0,0,0,0,0
105351022,-0.00783101004,-0.0107384147,0.173203036,0.984796464,105351022,0.242719129,-0.029984327,0.321779281,105351022,-0.143252462,0.18331176,-9.60183525,105351022,-0.00252497056,0.00271030422,-0.00125832343,105351022,34944,19.9601002,-1.05645621,-1.09710979,0,0,0,0,0,0
105403317,-0.00784859899,-0.0107499277,0.173220083,0.984793246,105403317,0.244001538,-0.0311940592,0.324579567,105403317,-0.177872613,0.179767132,-9.55848122,105403317,-0.0015468474,-0.00209502364,-0.000309400726,105403317,6272,19.9621181,-1.05738723,-1.09934223,0,0,0,0,0,0
105456083,-0.00781152723,-0.0107370261,0.173281431,0.984782875,105456083,0.242845774,-0.0324914344,0.327278614,105456083,-0.153285772,0.187314689,-9.60736465,105456083,0.0047970647,-0.000376055017,-0.000167570543,105456083,32896,19.9691982,-1.05659938,-1.09496725,0,0,0,0,0,0
105508613,-0.00784510653,-0.0107338736,0.173297271,0.984779835,105508613,0.240353882,-0.0313216597,0.325806201,105508613,-0.191340253,0.203370988,-9.62709904,105508613,-0.00426726323,0.00185187499,-0.000477104913,105508613,20608,19.9710732,-1.05555856,-1.09871161,0,0,0,0,0,0
105560927,-0.00784709863,-0.0107408129,0.173306152,0.984778225,105560927,0.241427869,-0.0275059454,0.323133022,105560927,-0.166120231,0.195989028,-9.58354378,105560927,-0.00126388576,-0.00297687156,-0.00074146362,105560927,30848,19.9721184,-1.0562923,-1.09908414,0,0,0,0,0,0
105613493,-0.00784490071,-0.0107320054,0.173311323,0.984777451,105613493,0.241563186,-0.0312816761,0.324478149,105613493,-0.142544404,0.205311537,-9.61037064,105613493,0.00493091438,0.00147930195,-0.00018441258,105613493,30848,19.9727039,-1.05533636,-1.09866619,0,0,0,0,0,0
105665972,-0.00786613952,-0.010729502,0.17334336,0.984771609,105665972,0.237842083,-0.0301595144,0.321575582,105665972,-0.139301404,0.16396746,-9.59886551,105665972,-0.00504641328,0.000726159313,0.000171781518,105665972,45184,19.97645,-1.05459583,-1.10104799,0,0,0,0,0,0
105718590,-0.00786047429,-0.0106917396,0.173371091,0.984767199,105718590,0.242814615,-0.0325016603,0.323138386,105718590,-0.188568503,0.161638469,-9.6326046,105718590,0.000346667832,-0.00303002493,3.50242481e-05,105718590,4224,19.9796143,-1.05041587,-1.09968674,0,0,0,0,0,0
105770930,-0.00785803515,-0.0107004652,0.173424512,0.984757662,105770930,0.24163653,-0.03380467,0.323074937,105770930,-0.148886591,0.225809187,-9.60494995,105770930,0.00379993091,0.00328740757,-0.000160790049,105770930,34944,19.9858437,-1.05138946,-1.09964216,0,0,0,0,0,0
105823270,-0.00791938789,-0.0107101826,0.173466474,0.984749734,105823270,0.241730109,-0.0363205075,0.3244313,105823270,-0.17866458,0.139268726,-9.60334396,105823270,-0.00588670652,-0.000641380087,-0.000420288648,105823270,6272,19.990799,-1.05121887,-1.10680521,0,0,0,0,0,0
105875870,-0.00788613502,-0.0107095474,0.173481211,0.98474741,105875870,0.241531774,-0.0312914476,0.320337594,105875870,-0.176740319,0.169168741,-9.53083038,105875870,-0.00039443234,-0.0017007665,0.000126966275,105875870,32896,19.9924812,-1.05179214,-1.10305512,0,0,0,0,0,0
105928514,-0.00789981708,-0.0107216844,0.173543662,0.984736145,105928514,0.245264098,-0.0324110165,0.32462123,105928514,-0.190834478,0.213994831,-9.65066624,105928514,0.00198271708,0.00192635949,-0.00105530676,105928514,20608,19.9997807,-1.05281949,-1.10490775,0,0,0,0,0,0
105980846,-0.00791797042,-0.0107092718,0.17354469,0.984735906,105980846,0.243898645,-0.0286823399,0.321844906,105980846,-0.170689434,0.127820164,-9.57595444,105980846,-0.00510121463,0.000247215386,0.000932495575,105980846,128,19.9998989,-1.05105627,-1.10671067,0,0,0,0,0,0
106033142,-0.00790047925,-0.0106944144,0.173566177,0.984732449,106033142,0.24158375,-0.0312749818,0.327237546,106033142,-0.166670769,0.262284875,-9.603899,106033142,-7.09339511e-05,-0.00417001359,-0.000793409068,106033142,128,20.0023613,-1.0497036,-1.10446334,0,0,0,0,0,0
106086055,-0.00791620184,-0.0106993029,0.173563778,0.984732747,106086055,0.240445212,-0.0351087302,0.321627527,106086055,-0.225563318,0.102703422,-9.64480114,106086055,0.0018685509,0.000196008477,-0.00147407595,106086055,32896,20.0021038,-1.04994512,-1.10633266,0,0,0,0,0,0
106138499,-0.00791222509,-0.0107000219,0.173631087,0.984720886,106138499,0.240249231,-0.0288088731,0.323068887,106138499,-0.0700394511,0.18251203,-9.54470253,106138499,-0.00861078314,0.0013950452,0.000599556603,106138499,128,20.0099354,-1.05002987,-1.10597003,0,0,0,0,0,0
106191024,-0.0079436563,-0.0107071726,0.173622653,0.984722018,106191024,0.243949071,-0.0299372375,0.323210776,106191024,-0.224057496,0.205538571,-9.59549999,106191024,0.00177654647,-0.00276007806,-0.00176127814,106191024,32896,20.0089951,-1.05022049,-1.10965109,0,0,0,0,0,0
106243709,-0.00794420764,-0.0107059889,0.173589125,0.984727979,106243709,0.239256412,-0.036414817,0.320183575,106243709,-0.150431365,0.130104229,-9.67179871,106243709,0.0021211917,0.00127792836,-0.00308786472,106243709,128,20.0050945,-1.0501138,-1.10965383,0,0,0,0,0,0
106295988,-0.00792693719,-0.0107071241,0.173637405,0.984719574,106295988,0.24397929,-0.0311997738,0.321818084,106295988,-0.181427032,0.214398295,-9.62502861,106295988,-0.00464765634,-0.000805419346,0.00058221817,106295988,36992,20.0106945,-1.05053139,-1.10777867,0,0,0,0,0,0
106348597,-0.00793094933,-0.0106902309,0.173651099,0.984717369,106348597,0.239183381,-0.0338927694,0.321587592,106348597,-0.16077289,0.183709055,-9.58166695,106348597,0.00615854096,-0.00182410795,-0.00128550734,106348597,2176,20.0122662,-1.04852974,-1.10790944,0,0,0,0,0,0
106401111,-0.00791900977,-0.0106918644,0.1736864,0.98471117,106401111,0.244031221,-0.0324556977,0.323186219,106401111,-0.187565386,0.196212769,-9.65158844,106401111,0.00182500551,0.00403948221,0.000970582012,106401111,41088,20.0163651,-1.04891205,-1.10663188,0,0,0,0,0,0
106453312,-0.0079331072,-0.0106988,0.173698008,0.984708905,106453312,0.241592705,-0.0325432122,0.323083669,106453312,-0.146422386,0.160248131,-9.56021595,106453312,-0.00697086705,-0.00057001051,-0.000792060047,106453312,128,20.0177422,-1.04940093,-1.10837376,0,0,0,0,0,0
106506139,-0.00792215392,-0.0106849018,0.173742563,0.984701335,106506139,0.245314479,-0.033665888,0.32598713,106506139,-0.154967695,0.205508143,-9.57697296,106506139,0.00373891252,-0.00138131587,0.000198225956,106506139,32896,20.0228939,-1.04800069,-1.10690761,0,0,0,0,0,0
106558512,-0.0079234615,-0.010693376,0.173765227,0.984697163,106558512,0.24272792,-0.0299806353,0.323157877,106558512,-0.169941798,0.160950005,-9.65959644,106558512,-0.000254193554,0.00151574158,-0.000116451643,106558512,128,20.0255451,-1.04890537,-1.10724866,0,0,0,0,0,0
106611097,-0.00793397985,-0.0106824692,0.173815548,0.984688342,106611097,0.242769152,-0.031239219,0.323145568,106611097,-0.150098175,0.205090851,-9.53569984,106611097,-0.00607130025,-0.000919782207,0.00060269516,106611097,128,20.0313969,-1.04740834,-1.10827172,0,0,0,0,0,0
106663496,-0.00792351086,-0.0106957136,0.173860699,0.984680355,106663496,0.240299135,-0.0300637558,0.324434996,106663496,-0.15367502,0.16014196,-9.56472778,106663496,0.00539758801,-0.00127910939,-0.000340311322,106663496,128,20.0366592,-1.04906082,-1.10740256,0,0,0,0,0,0
106716045,-0.00793892704,-0.0107025066,0.173890084,0.984674931,106716045,0.239162296,-0.0326261632,0.324359298,106716045,-0.196419626,0.174410045,-9.64548111,106716045,-0.000887012808,0.000775247696,-0.000676962547,106716045,36992,20.0401039,-1.04948688,-1.10930943,0,0,0,0,0,0
106768846,-0.00795794744,-0.0106874509,0.173923314,0.984669089,106768846,0.24169533,-0.0350549184,0.325818866,106768846,-0.15375784,0.220061839,-9.53299904,106768846,-0.0029551941,-0.00281554414,-0.00173419388,106768846,2176,20.0439682,-1.04737127,-1.11119068,0,0,0,0,0,0
106821177,-0.00788723212,-0.010693036,0.173946321,0.984665573,106821177,0.242788956,-0.0325048044,0.320372313,106821177,-0.159527838,0.130875617,-9.62122345,106821177,0.00693509262,-0.00066024129,-0.000571053009,106821177,128,20.0465832,-1.04938614,-1.10334575,0,0,0,0,0,0
106873472,-0.00790029671,-0.0106932083,0.173969403,0.9846614,106873472,0.240329668,-0.0313262604,0.323042274,106873472,-0.135311857,0.24462682,-9.61283875,106873472,-0.00218220754,0.00465054438,-0.000742111355,106873472,128,20.0492802,-1.049119,-1.10484827,0,0,0,0,0,0
106926039,-0.00789648015,-0.0106935678,0.173993453,0.984657109,106926039,0.243999004,-0.0311925318,0.324576944,106926039,-0.162823319,0.142837763,-9.52701378,106926039,-0.00345531199,-0.00187132775,-0.00189834391,106926039,32896,20.0520782,-1.04920864,-1.10445046,0,0,0,0,0,0
106978683,-0.00789373275,-0.010679502,0.17401801,0.984652936,106978683,0.241580173,-0.0325452797,0.321701467,106978683,-0.189215243,0.207728758,-9.62397385,106978683,0.00614376413,0.00103614503,-0.000604161061,106978683,128,20.0549107,-1.04764879,-1.10388541,0,0,0,0,0,0
107031022,-0.00787709933,-0.0106786992,0.174027443,0.984651446,107031022,0.244051054,-0.0324479677,0.325944275,107031022,-0.16443038,0.15077275,-9.59924316,107031022,-0.00463388022,0.00294137048,-0.000134363305,107031022,32896,20.0559921,-1.04787958,-1.10200226,0,0,0,0,0,0
107083485,-0.00790183153,-0.0106667876,0.174043015,0.984648585,107083485,0.239046901,-0.0301155951,0.320241094,107083485,-0.173454806,0.205515981,-9.58320045,107083485,-0.000221182127,-0.00189077656,-0.00127407396,107083485,128,20.0578098,-1.04602432,-1.10457218,0,0,0,0,0,0
